,gw_euid,mvt,ts,node_euid,place,sub_type
2254,000D6F000C362FB5,18,2017-06-22 01:36:55,00158D0001599CC2,46,20
2253,000D6F000C362FB5,18,2017-06-22 01:39:24,00158D0000E7C56E,29,20
2252,000D6F000C362FB5,18,2017-06-22 01:40:53,00158D0001599CC2,46,20
2251,000D6F000C362FB5,18,2017-06-22 01:53:29,00158D0000E7C56E,29,20
2250,000D6F000C362FB5,18,2017-06-22 01:56:02,00158D0000F430BD,5,20
2249,000D6F000C362FB5,18,2017-06-22 01:56:56,00158D00015A9894,4,20
2248,000D6F000C362FB5,18,2017-06-22 01:57:05,00158D0000F430BD,5,20
2247,000D6F000C362FB5,18,2017-06-22 01:58:01,00158D0000E7C56E,29,20
2246,000D6F000C362FB5,18,2017-06-22 01:58:53,00158D0001599CC2,46,20
2245,000D6F000C362FB5,18,2017-06-22 02:37:34,00158D0000E7C56E,29,20
2244,000D6F000C362FB5,18,2017-06-22 02:39:01,00158D0001599CC2,46,20
2243,000D6F000C362FB5,18,2017-06-22 03:00:02,00158D0000E7C56E,29,20
2242,000D6F000C362FB5,18,2017-06-22 03:00:16,00158D0000F430BD,5,20
2241,000D6F000C362FB5,18,2017-06-22 03:03:06,00158D0000E7C56E,29,20
2240,000D6F000C362FB5,18,2017-06-22 03:03:11,00158D0001599CC2,46,20
2239,000D6F000C362FB5,18,2017-06-22 04:00:26,00158D0000E7C56E,29,20
2238,000D6F000C362FB5,18,2017-06-22 04:01:06,00158D00015A9894,4,20
2237,000D6F000C362FB5,18,2017-06-22 04:02:27,00158D0000F430BD,5,20
2236,000D6F000C362FB5,18,2017-06-22 04:02:55,00158D0000E7C56E,29,20
2235,000D6F000C362FB5,18,2017-06-22 04:09:34,00158D0001599CC2,46,20
2234,000D6F000C362FB5,18,2017-06-22 04:23:49,00158D00010AD2F0,17,20
2233,000D6F000C362FB5,18,2017-06-22 04:24:08,00158D0000E7C56E,29,20
2232,000D6F000C362FB5,18,2017-06-22 04:24:50,00158D00010AD2F0,17,20
2231,000D6F000C362FB5,18,2017-06-22 04:25:19,00158D0000F430BD,5,20
17,000D6F000C362FB5,1,2017-06-22 04:32:34,00124B0008EBB9AA,5,1
85,000D6F000C362FB5,2,2017-06-22 13:22:19,00124B0008EBB9AA,5,1
2230,000D6F000C362FB5,18,2017-06-22 13:22:25,00158D0000E7C56E,29,20
2229,000D6F000C362FB5,18,2017-06-22 13:24:51,00158D0001599CC2,46,20
2228,000D6F000C362FB5,18,2017-06-22 13:25:31,00158D0000E7C56E,29,20
2227,000D6F000C362FB5,18,2017-06-22 13:30:18,00158D0001599CC2,46,20
2226,000D6F000C362FB5,18,2017-06-22 13:35:51,00158D0000E7C56E,29,20
2225,000D6F000C362FB5,18,2017-06-22 13:37:25,00158D00015A992B,46,20
2224,000D6F000C362FB5,18,2017-06-22 13:38:00,00158D0000E7C56E,29,20
2223,000D6F000C362FB5,18,2017-06-22 13:41:49,00158D0001599CC2,46,20
2222,000D6F000C362FB5,18,2017-06-22 13:47:31,00158D0000E7C56E,29,20
2221,000D6F000C362FB5,18,2017-06-22 13:54:42,00158D0001599CC2,46,20
2220,000D6F000C362FB5,18,2017-06-22 14:03:55,00158D0000E7C56E,29,20
2219,000D6F000C362FB5,18,2017-06-22 14:09:57,00158D00015A9894,4,20
2218,000D6F000C362FB5,18,2017-06-22 14:10:15,00158D0000F430BD,5,20
2217,000D6F000C362FB5,18,2017-06-22 14:13:36,00158D00015A9894,4,20
2216,000D6F000C362FB5,18,2017-06-22 14:15:18,00158D0000E7C56E,29,20
2215,000D6F000C362FB5,18,2017-06-22 14:16:11,00158D0001599CC2,46,20
2214,000D6F000C362FB5,18,2017-06-22 14:17:33,00158D0000E7C56E,29,20
2213,000D6F000C362FB5,18,2017-06-22 14:19:12,00158D0001599CC2,46,20
2212,000D6F000C362FB5,18,2017-06-22 14:24:06,00158D0000E7C56E,29,20
2211,000D6F000C362FB5,18,2017-06-22 14:24:40,00158D00015A992B,46,20
2210,000D6F000C362FB5,18,2017-06-22 14:25:34,00158D0000E7C56E,29,20
2209,000D6F000C362FB5,18,2017-06-22 14:29:27,00158D0001599CC2,46,20
2208,000D6F000C362FB5,18,2017-06-22 14:32:04,00158D0000E7C56E,29,20
2207,000D6F000C362FB5,18,2017-06-22 14:33:48,00158D0001599CC2,46,20
2206,000D6F000C362FB5,18,2017-06-22 14:41:14,00158D0000E7C56E,29,20
2205,000D6F000C362FB5,18,2017-06-22 14:47:25,00158D0001599CC2,46,20
2204,000D6F000C362FB5,18,2017-06-22 14:59:01,00158D0000E7C56E,29,20
2203,000D6F000C362FB5,18,2017-06-22 15:00:11,00158D0001599CC2,46,20
2202,000D6F000C362FB5,18,2017-06-22 15:12:38,00158D0000E7C56E,29,20
2201,000D6F000C362FB5,18,2017-06-22 15:12:42,00158D00015A992B,46,20
2200,000D6F000C362FB5,18,2017-06-22 15:13:26,00158D0000F430BD,5,20
2199,000D6F000C362FB5,18,2017-06-22 15:16:13,00158D00015A9894,4,20
2198,000D6F000C362FB5,18,2017-06-22 15:17:05,00158D0000F430BD,5,20
2197,000D6F000C362FB5,18,2017-06-22 15:18:22,00158D0000E7C56E,29,20
2196,000D6F000C362FB5,18,2017-06-22 15:18:26,00158D00015A992B,46,20
2195,000D6F000C362FB5,18,2017-06-22 15:23:19,00158D0000E7C56E,29,20
2194,000D6F000C362FB5,18,2017-06-22 15:25:34,00158D00015A992B,46,20
2193,000D6F000C362FB5,18,2017-06-22 15:25:38,00158D0000E7C56E,29,20
2192,000D6F000C362FB5,18,2017-06-22 15:26:49,00158D00015A992B,46,20
2191,000D6F000C362FB5,18,2017-06-22 15:26:54,00158D0000E7C56E,29,20
2190,000D6F000C362FB5,18,2017-06-22 15:27:58,00158D00015A992B,46,20
2189,000D6F000C362FB5,18,2017-06-22 15:28:03,00158D0000E7C56E,29,20
2188,000D6F000C362FB5,18,2017-06-22 15:29:15,00158D00015A992B,46,20
2187,000D6F000C362FB5,18,2017-06-22 15:29:20,00158D0000E7C56E,29,20
2186,000D6F000C362FB5,18,2017-06-22 15:32:45,00158D00015A992B,46,20
2185,000D6F000C362FB5,18,2017-06-22 15:32:49,00158D0000E7C56E,29,20
2184,000D6F000C362FB5,18,2017-06-22 15:32:51,00158D0001599CC2,46,20
2183,000D6F000C362FB5,18,2017-06-22 15:35:43,00158D0000E7C56E,29,20
2182,000D6F000C362FB5,18,2017-06-22 15:37:26,00158D00015A9894,4,20
2181,000D6F000C362FB5,18,2017-06-22 15:37:45,00158D0000E7C56E,29,20
2180,000D6F000C362FB5,18,2017-06-22 15:38:58,00158D0001599CC2,46,20
2179,000D6F000C362FB5,18,2017-06-22 15:39:18,00158D0000E7C56E,29,20
2178,000D6F000C362FB5,18,2017-06-22 15:40:33,00158D00015A9894,4,20
2177,000D6F000C362FB5,18,2017-06-22 15:40:46,00158D0000E7C56E,29,20
2176,000D6F000C362FB5,18,2017-06-22 15:41:07,00158D0001599CC2,46,20
2175,000D6F000C362FB5,18,2017-06-22 15:49:18,00158D0000E7C56E,29,20
2174,000D6F000C362FB5,18,2017-06-22 15:51:02,00158D00015A992B,46,20
2173,000D6F000C362FB5,18,2017-06-22 15:53:16,00158D0000E7C56E,29,20
2172,000D6F000C362FB5,18,2017-06-22 15:54:12,00158D0001599CC2,46,20
2171,000D6F000C362FB5,18,2017-06-22 16:45:48,00158D0000E7C56E,29,20
2170,000D6F000C362FB5,18,2017-06-22 16:47:09,00158D0001599CC2,46,20
2169,000D6F000C362FB5,18,2017-06-22 16:59:27,00158D0000E7C56E,29,20
2168,000D6F000C362FB5,18,2017-06-22 16:59:29,00158D00015A992B,46,20
2167,000D6F000C362FB5,18,2017-06-22 17:12:35,00158D00010AD2F0,17,20
2166,000D6F000C362FB5,18,2017-06-22 17:12:38,00158D0000E7C56E,29,20
2165,000D6F000C362FB5,18,2017-06-22 17:13:44,00158D0001599CC2,46,20
2164,000D6F000C362FB5,18,2017-06-22 17:32:05,00158D0000E7C56E,29,20
2163,000D6F000C362FB5,18,2017-06-22 17:35:27,00158D0001599CC2,46,20
2162,000D6F000C362FB5,18,2017-06-22 17:42:49,00158D0000E7C56E,29,20
2161,000D6F000C362FB5,18,2017-06-22 17:45:38,00158D0001599CC2,46,20
2160,000D6F000C362FB5,18,2017-06-22 17:50:34,00158D0000E7C56E,29,20
2159,000D6F000C362FB5,18,2017-06-22 17:52:03,00158D0001599CC2,46,20
2158,000D6F000C362FB5,18,2017-06-22 17:53:11,00158D0000E7C56E,29,20
2157,000D6F000C362FB5,18,2017-06-22 17:53:15,00158D0001599CC2,46,20
2156,000D6F000C362FB5,18,2017-06-22 17:53:21,00158D00010AD2F0,17,20
2155,000D6F000C362FB5,18,2017-06-22 17:59:28,00158D0001599CC2,46,20
2154,000D6F000C362FB5,18,2017-06-22 17:59:37,00158D0000E7C56E,29,20
2153,000D6F000C362FB5,18,2017-06-22 17:59:53,00158D00015A992B,46,20
2152,000D6F000C362FB5,18,2017-06-22 18:01:19,00158D0000E7C56E,29,20
2151,000D6F000C362FB5,18,2017-06-22 18:01:32,00158D0001599CC2,46,20
2150,000D6F000C362FB5,18,2017-06-22 18:20:17,00158D0000E7C56E,29,20
2149,000D6F000C362FB5,18,2017-06-22 18:29:54,00158D0001599CC2,46,20
2148,000D6F000C362FB5,18,2017-06-22 18:39:51,00158D0000E7C56E,29,20
2147,000D6F000C362FB5,18,2017-06-22 18:40:31,00158D00010AD2F0,17,20
2146,000D6F000C362FB5,18,2017-06-22 18:44:44,00158D0001599CC2,46,20
2145,000D6F000C362FB5,18,2017-06-22 18:55:14,00158D0000E7C56E,29,20
2144,000D6F000C362FB5,18,2017-06-22 19:03:18,00158D0001599CC2,46,20
2143,000D6F000C362FB5,18,2017-06-22 19:07:59,00158D0000E7C56E,29,20
2142,000D6F000C362FB5,18,2017-06-22 19:08:52,00158D0001599CC2,46,20
2141,000D6F000C362FB5,18,2017-06-22 19:09:47,00158D0000E7C56E,29,20
2140,000D6F000C362FB5,18,2017-06-22 19:10:48,00158D0001599CC2,46,20
2139,000D6F000C362FB5,18,2017-06-22 19:11:21,00158D0000E7C56E,29,20
2138,000D6F000C362FB5,18,2017-06-22 19:13:47,00158D0001599CC2,46,20
2137,000D6F000C362FB5,18,2017-06-22 19:13:59,00158D0000E7C56E,29,20
2136,000D6F000C362FB5,18,2017-06-22 19:23:25,00158D0001599CC2,46,20
2135,000D6F000C362FB5,18,2017-06-22 19:26:34,00158D0000E7C56E,29,20
2134,000D6F000C362FB5,18,2017-06-22 19:26:36,00158D0001599CC2,46,20
2133,000D6F000C362FB5,18,2017-06-22 19:35:17,00158D00010AD2F0,17,20
188,000D6F000C362FB5,5,2017-06-22 19:35:20,00158D000113037E,87,3
361,000D6F000C362FB5,6,2017-06-22 19:35:27,00158D000113037E,87,3
2132,000D6F000C362FB5,18,2017-06-22 19:35:42,00158D0000E7C56E,29,20
2131,000D6F000C362FB5,18,2017-06-22 19:36:05,00158D00015A992B,46,20
2130,000D6F000C362FB5,18,2017-06-22 19:36:17,00158D00010AD2F0,17,20
187,000D6F000C362FB5,5,2017-06-22 19:36:19,00158D000113037E,87,3
360,000D6F000C362FB5,6,2017-06-22 19:36:33,00158D000113037E,87,3
2129,000D6F000C362FB5,18,2017-06-22 19:36:34,00158D000113037E,37,3
6528,000D6F000C362FB5,19,2017-06-22 19:36:34,00158D000113037E,87,3
186,000D6F000C362FB5,5,2017-06-22 20:05:01,00158D000113037E,87,3
6543,000D6F000C362FB5,20,2017-06-22 20:05:01,00158D000113037E,87,3
2128,000D6F000C362FB5,18,2017-06-22 20:05:02,00158D00010AD2F0,17,20
359,000D6F000C362FB5,6,2017-06-22 20:05:10,00158D000113037E,87,3
2127,000D6F000C362FB5,18,2017-06-22 20:05:17,00158D0000E7C56E,29,20
2126,000D6F000C362FB5,18,2017-06-22 20:05:27,00158D00015A992B,46,20
2125,000D6F000C362FB5,18,2017-06-22 20:06:03,00158D00010AD2F0,17,20
2124,000D6F000C362FB5,18,2017-06-22 20:06:33,00158D0001599CC2,46,20
2123,000D6F000C362FB5,18,2017-06-22 20:06:35,00158D0000E7C56E,29,20
2122,000D6F000C362FB5,18,2017-06-22 20:07:08,00158D00010AD2F0,17,20
2121,000D6F000C362FB5,18,2017-06-22 20:08:18,00158D0000E7C56E,29,20
2120,000D6F000C362FB5,18,2017-06-22 20:13:13,00158D0001599CC2,46,20
2119,000D6F000C362FB5,18,2017-06-22 20:13:18,00158D00010AD2F0,17,20
2118,000D6F000C362FB5,18,2017-06-22 20:13:20,00158D00015A992B,46,20
185,000D6F000C362FB5,5,2017-06-22 20:13:23,00158D000113037E,87,3
358,000D6F000C362FB5,6,2017-06-22 20:13:34,00158D000113037E,87,3
2117,000D6F000C362FB5,18,2017-06-22 20:14:10,00158D0000E7C56E,29,20
2116,000D6F000C362FB5,18,2017-06-22 20:21:57,00158D00015A9894,4,20
2115,000D6F000C362FB5,18,2017-06-22 20:22:18,00158D0000E7C56E,29,20
2114,000D6F000C362FB5,18,2017-06-22 20:28:23,00158D0001599CC2,46,20
2113,000D6F000C362FB5,18,2017-06-22 20:33:31,00158D0000E7C56E,29,20
2112,000D6F000C362FB5,18,2017-06-22 20:34:33,00158D00015A992B,46,20
2111,000D6F000C362FB5,18,2017-06-22 20:34:45,00158D0000E7C56E,29,20
2110,000D6F000C362FB5,18,2017-06-22 20:35:03,00158D0001599CC2,46,20
2109,000D6F000C362FB5,18,2017-06-22 20:44:59,00158D0000E7C56E,29,20
2108,000D6F000C362FB5,18,2017-06-22 21:01:13,00158D0001599CC2,46,20
2107,000D6F000C362FB5,18,2017-06-22 22:09:26,00158D0000E7C56E,29,20
2106,000D6F000C362FB5,18,2017-06-22 22:11:04,00158D0001599CC2,46,20
2105,000D6F000C362FB5,18,2017-06-22 22:50:57,00158D0000E7C56E,29,20
2104,000D6F000C362FB5,18,2017-06-22 22:53:37,00158D0001599CC2,46,20
2103,000D6F000C362FB5,18,2017-06-22 22:55:19,00158D0000E7C56E,29,20
2102,000D6F000C362FB5,18,2017-06-22 23:00:28,00158D0001599CC2,46,20
2101,000D6F000C362FB5,18,2017-06-22 23:00:39,00158D0000E7C56E,29,20
2100,000D6F000C362FB5,18,2017-06-22 23:00:50,00158D00015A9894,4,20
2099,000D6F000C362FB5,18,2017-06-22 23:05:49,00158D0000F430BD,5,20
2098,000D6F000C362FB5,18,2017-06-22 23:16:16,00158D0000E7C56E,29,20
2097,000D6F000C362FB5,18,2017-06-22 23:16:38,00158D0001599CC2,46,20
2096,000D6F000C362FB5,18,2017-06-22 23:40:40,00158D0000E7C56E,29,20
2095,000D6F000C362FB5,18,2017-06-22 23:46:21,00158D0001599CC2,46,20
2094,000D6F000C362FB5,18,2017-06-22 23:46:29,00158D0000E7C56E,29,20
2093,000D6F000C362FB5,18,2017-06-22 23:51:45,00158D0001599CC2,46,20
2092,000D6F000C362FB5,18,2017-06-22 23:59:27,00158D0000E7C56E,29,20
2091,000D6F000C362FB5,18,2017-06-23 00:03:28,00158D0001599CC2,46,20
2090,000D6F000C362FB5,18,2017-06-23 00:03:54,00158D0000E7C56E,29,20
2089,000D6F000C362FB5,18,2017-06-23 00:05:17,00158D0001599CC2,46,20
2088,000D6F000C362FB5,18,2017-06-23 00:09:57,00158D0000E7C56E,29,20
2087,000D6F000C362FB5,18,2017-06-23 00:12:42,00158D0001599CC2,46,20
2086,000D6F000C362FB5,18,2017-06-23 00:16:00,00158D0000E7C56E,29,20
2085,000D6F000C362FB5,18,2017-06-23 00:17:00,00158D0001599CC2,46,20
2084,000D6F000C362FB5,18,2017-06-23 00:17:38,00158D0000E7C56E,29,20
2083,000D6F000C362FB5,18,2017-06-23 00:23:19,00158D0001599CC2,46,20
2082,000D6F000C362FB5,18,2017-06-23 00:23:27,00158D0000E7C56E,29,20
2081,000D6F000C362FB5,18,2017-06-23 00:24:10,00158D00015A992B,46,20
2080,000D6F000C362FB5,18,2017-06-23 00:24:37,00158D0000E7C56E,29,20
2079,000D6F000C362FB5,18,2017-06-23 00:25:50,00158D0001599CC2,46,20
2078,000D6F000C362FB5,18,2017-06-23 00:28:15,00158D0000E7C56E,29,20
2077,000D6F000C362FB5,18,2017-06-23 00:32:56,00158D0001599CC2,46,20
2076,000D6F000C362FB5,18,2017-06-23 00:46:05,00158D0000E7C56E,29,20
2075,000D6F000C362FB5,18,2017-06-23 00:49:39,00158D0001599CC2,46,20
2074,000D6F000C362FB5,18,2017-06-23 00:49:46,00158D0000E7C56E,29,20
2073,000D6F000C362FB5,18,2017-06-23 00:52:00,00158D0001599CC2,46,20
2072,000D6F000C362FB5,18,2017-06-23 00:55:20,00158D0000E7C56E,29,20
2071,000D6F000C362FB5,18,2017-06-23 01:05:55,00158D0001599CC2,46,20
2070,000D6F000C362FB5,18,2017-06-23 01:08:24,00158D0000E7C56E,29,20
2069,000D6F000C362FB5,18,2017-06-23 01:09:00,00158D00015A9894,4,20
2068,000D6F000C362FB5,18,2017-06-23 01:12:21,00158D0000E7C56E,29,20
2067,000D6F000C362FB5,18,2017-06-23 01:12:36,00158D0001599CC2,46,20
2066,000D6F000C362FB5,18,2017-06-23 01:22:30,00158D0000E7C56E,29,20
2065,000D6F000C362FB5,18,2017-06-23 01:22:49,00158D0001599CC2,46,20
2064,000D6F000C362FB5,18,2017-06-23 01:26:45,00158D0000E7C56E,29,20
2063,000D6F000C362FB5,18,2017-06-23 01:28:00,00158D0001599CC2,46,20
2062,000D6F000C362FB5,18,2017-06-23 01:28:07,00158D0000E7C56E,29,20
2061,000D6F000C362FB5,18,2017-06-23 01:29:03,00158D0001599CC2,46,20
2060,000D6F000C362FB5,18,2017-06-23 02:00:29,00158D0000E7C56E,29,20
2059,000D6F000C362FB5,18,2017-06-23 02:02:26,00158D0001599CC2,46,20
2058,000D6F000C362FB5,18,2017-06-23 02:18:51,00158D0000E7C56E,29,20
2057,000D6F000C362FB5,18,2017-06-23 02:19:25,00158D0000F430BD,5,20
2056,000D6F000C362FB5,18,2017-06-23 02:22:33,00158D00015A9894,4,20
2055,000D6F000C362FB5,18,2017-06-23 02:24:54,00158D0000E7C56E,29,20
2054,000D6F000C362FB5,18,2017-06-23 02:25:00,00158D0001599CC2,46,20
2053,000D6F000C362FB5,18,2017-06-23 02:29:41,00158D0000E7C56E,29,20
2052,000D6F000C362FB5,18,2017-06-23 02:31:10,00158D0001599CC2,46,20
2051,000D6F000C362FB5,18,2017-06-23 03:03:10,00158D0000E7C56E,29,20
2050,000D6F000C362FB5,18,2017-06-23 03:03:46,00158D0000F430BD,5,20
2049,000D6F000C362FB5,18,2017-06-23 03:06:08,00158D00015A9894,4,20
2048,000D6F000C362FB5,18,2017-06-23 03:06:55,00158D0000E7C56E,29,20
2047,000D6F000C362FB5,18,2017-06-23 03:07:00,00158D0001599CC2,46,20
2046,000D6F000C362FB5,18,2017-06-23 03:26:43,00158D0000E7C56E,29,20
2045,000D6F000C362FB5,18,2017-06-23 03:33:56,00158D0001599CC2,46,20
2044,000D6F000C362FB5,18,2017-06-23 03:48:44,00158D0000E7C56E,29,20
2043,000D6F000C362FB5,18,2017-06-23 03:48:57,00158D00015A9894,4,20
2042,000D6F000C362FB5,18,2017-06-23 03:50:05,00158D0000F430BD,5,20
2041,000D6F000C362FB5,18,2017-06-23 03:50:29,00158D0000E7C56E,29,20
2040,000D6F000C362FB5,18,2017-06-23 03:50:32,00158D00010AD2F0,17,20
2039,000D6F000C362FB5,18,2017-06-23 03:50:35,00158D0001599CC2,46,20
2038,000D6F000C362FB5,18,2017-06-23 04:04:25,00158D0000E7C56E,29,20
2037,000D6F000C362FB5,18,2017-06-23 04:05:55,00158D0001599CC2,46,20
2036,000D6F000C362FB5,18,2017-06-23 04:06:28,00158D0000E7C56E,29,20
2035,000D6F000C362FB5,18,2017-06-23 04:06:44,00158D00010AD2F0,17,20
2034,000D6F000C362FB5,18,2017-06-23 04:07:15,00158D00015A9894,4,20
2033,000D6F000C362FB5,18,2017-06-23 04:10:52,00158D0000F430BD,5,20
2032,000D6F000C362FB5,18,2017-06-23 04:12:09,00158D0000E7C56E,29,20
2031,000D6F000C362FB5,18,2017-06-23 04:13:12,00158D00010AD2F0,17,20
2030,000D6F000C362FB5,18,2017-06-23 04:14:38,00158D0000F430BD,5,20
16,000D6F000C362FB5,1,2017-06-23 04:15:35,00124B0008EBB9AA,5,1
84,000D6F000C362FB5,2,2017-06-23 07:43:25,00124B0008EBB9AA,5,1
15,000D6F000C362FB5,1,2017-06-23 07:44:31,00124B0008EBB9AA,5,1
83,000D6F000C362FB5,2,2017-06-23 11:21:20,00124B0008EBB9AA,5,1
2029,000D6F000C362FB5,18,2017-06-23 11:21:37,00158D00015A992B,46,20
2028,000D6F000C362FB5,18,2017-06-23 11:21:40,00158D0000E7C56E,29,20
2027,000D6F000C362FB5,18,2017-06-23 11:22:30,00158D0000F430BD,5,20
14,000D6F000C362FB5,1,2017-06-23 11:23:35,00124B0008EBB9AA,5,1
82,000D6F000C362FB5,2,2017-06-23 13:15:23,00124B0008EBB9AA,5,1
2026,000D6F000C362FB5,18,2017-06-23 13:16:00,00158D0000E7C56E,29,20
2025,000D6F000C362FB5,18,2017-06-23 13:17:51,00158D00015A992B,46,20
2024,000D6F000C362FB5,18,2017-06-23 13:18:19,00158D0000E7C56E,29,20
2023,000D6F000C362FB5,18,2017-06-23 13:25:44,00158D0001599CC2,46,20
2022,000D6F000C362FB5,18,2017-06-23 13:31:33,00158D0000E7C56E,29,20
2021,000D6F000C362FB5,18,2017-06-23 13:37:45,00158D0001599CC2,46,20
2020,000D6F000C362FB5,18,2017-06-23 13:44:23,00158D0000E7C56E,29,20
2019,000D6F000C362FB5,18,2017-06-23 13:51:51,00158D0001599CC2,46,20
2018,000D6F000C362FB5,18,2017-06-23 14:00:07,00158D0000E7C56E,29,20
2017,000D6F000C362FB5,18,2017-06-23 14:03:51,00158D00010AD2F0,17,20
2016,000D6F000C362FB5,18,2017-06-23 14:04:24,00158D0000E7C56E,29,20
2015,000D6F000C362FB5,18,2017-06-23 14:04:34,00158D00015A9894,4,20
2014,000D6F000C362FB5,18,2017-06-23 14:04:56,00158D0000F430BD,5,20
2013,000D6F000C362FB5,18,2017-06-23 14:09:49,00158D00015A9894,4,20
2012,000D6F000C362FB5,18,2017-06-23 14:11:15,00158D0000E7C56E,29,20
2011,000D6F000C362FB5,18,2017-06-23 14:14:59,00158D00015A992B,46,20
2010,000D6F000C362FB5,18,2017-06-23 14:15:32,00158D0000E7C56E,29,20
2009,000D6F000C362FB5,18,2017-06-23 14:16:29,00158D0001599CC2,46,20
2008,000D6F000C362FB5,18,2017-06-23 14:21:45,00158D0000E7C56E,29,20
2007,000D6F000C362FB5,18,2017-06-23 14:22:23,00158D0000F430BD,5,20
2006,000D6F000C362FB5,18,2017-06-23 14:32:44,00158D0000E7C56E,29,20
2005,000D6F000C362FB5,18,2017-06-23 14:32:47,00158D0001599CC2,46,20
2004,000D6F000C362FB5,18,2017-06-23 14:35:39,00158D0000E7C56E,29,20
2003,000D6F000C362FB5,18,2017-06-23 14:36:39,00158D00015A992B,46,20
2002,000D6F000C362FB5,18,2017-06-23 14:39:12,00158D0000E7C56E,29,20
2001,000D6F000C362FB5,18,2017-06-23 14:40:07,00158D00015A992B,46,20
2000,000D6F000C362FB5,18,2017-06-23 14:41:16,00158D0000E7C56E,29,20
1999,000D6F000C362FB5,18,2017-06-23 14:42:57,00158D00015A992B,46,20
1998,000D6F000C362FB5,18,2017-06-23 14:43:01,00158D0000E7C56E,29,20
1997,000D6F000C362FB5,18,2017-06-23 14:44:49,00158D00015A992B,46,20
1996,000D6F000C362FB5,18,2017-06-23 14:44:53,00158D0000E7C56E,29,20
1995,000D6F000C362FB5,18,2017-06-23 14:46:55,00158D00015A992B,46,20
1994,000D6F000C362FB5,18,2017-06-23 14:46:59,00158D0000E7C56E,29,20
1993,000D6F000C362FB5,18,2017-06-23 14:48:16,00158D00015A992B,46,20
1992,000D6F000C362FB5,18,2017-06-23 14:49:10,00158D0000E7C56E,29,20
1991,000D6F000C362FB5,18,2017-06-23 14:50:13,00158D0001599CC2,46,20
1990,000D6F000C362FB5,18,2017-06-23 14:53:15,00158D0000E7C56E,29,20
1989,000D6F000C362FB5,18,2017-06-23 14:54:41,00158D0001599CC2,46,20
1988,000D6F000C362FB5,18,2017-06-23 14:54:54,00158D00010AD2F0,17,20
1987,000D6F000C362FB5,18,2017-06-23 14:55:18,00158D00015A992B,46,20
1986,000D6F000C362FB5,18,2017-06-23 14:59:28,00158D00010AD2F0,17,20
1985,000D6F000C362FB5,18,2017-06-23 14:59:30,00158D0000E7C56E,29,20
1984,000D6F000C362FB5,18,2017-06-23 15:02:39,00158D00010AD2F0,17,20
184,000D6F000C362FB5,5,2017-06-23 15:02:43,00158D000113037E,87,3
357,000D6F000C362FB5,6,2017-06-23 15:03:06,00158D000113037E,87,3
183,000D6F000C362FB5,5,2017-06-23 15:06:33,00158D000113037E,87,3
356,000D6F000C362FB5,6,2017-06-23 15:06:38,00158D000113037E,87,3
1983,000D6F000C362FB5,18,2017-06-23 15:06:48,00158D0000E7C56E,29,20
1982,000D6F000C362FB5,18,2017-06-23 15:07:43,00158D0001599CC2,46,20
1981,000D6F000C362FB5,18,2017-06-23 15:08:45,00158D0000E7C56E,29,20
1980,000D6F000C362FB5,18,2017-06-23 15:13:10,00158D0001599CC2,46,20
1979,000D6F000C362FB5,18,2017-06-23 15:27:49,00158D0000E7C56E,29,20
1978,000D6F000C362FB5,18,2017-06-23 15:28:43,00158D0001599CC2,46,20
1977,000D6F000C362FB5,18,2017-06-23 15:33:50,00158D0000E7C56E,29,20
1976,000D6F000C362FB5,18,2017-06-23 15:36:01,00158D0001599CC2,46,20
1975,000D6F000C362FB5,18,2017-06-23 15:36:11,00158D0000E7C56E,29,20
1974,000D6F000C362FB5,18,2017-06-23 15:44:15,00158D0001599CC2,46,20
1973,000D6F000C362FB5,18,2017-06-23 15:47:41,00158D00010AD2F0,17,20
1972,000D6F000C362FB5,18,2017-06-23 15:48:33,00158D0000E7C56E,29,20
1971,000D6F000C362FB5,18,2017-06-23 15:49:41,00158D00015A9894,4,20
1970,000D6F000C362FB5,18,2017-06-23 15:50:03,00158D0000F430BD,5,20
1969,000D6F000C362FB5,18,2017-06-23 15:52:14,00158D0000E7C56E,29,20
1968,000D6F000C362FB5,18,2017-06-23 15:52:50,00158D0001599CC2,46,20
1967,000D6F000C362FB5,18,2017-06-23 15:59:23,00158D0000E7C56E,29,20
1966,000D6F000C362FB5,18,2017-06-23 16:00:47,00158D0001599CC2,46,20
1965,000D6F000C362FB5,18,2017-06-23 16:02:14,00158D0000E7C56E,29,20
1964,000D6F000C362FB5,18,2017-06-23 16:03:02,00158D0001599CC2,46,20
1963,000D6F000C362FB5,18,2017-06-23 16:05:28,00158D0000E7C56E,29,20
1962,000D6F000C362FB5,18,2017-06-23 16:08:38,00158D0001599CC2,46,20
1961,000D6F000C362FB5,18,2017-06-23 16:46:45,00158D0000E7C56E,29,20
1960,000D6F000C362FB5,18,2017-06-23 16:48:02,00158D0001599CC2,46,20
1959,000D6F000C362FB5,18,2017-06-23 16:53:34,00158D0000E7C56E,29,20
1958,000D6F000C362FB5,18,2017-06-23 16:53:42,00158D00015A992B,46,20
1957,000D6F000C362FB5,18,2017-06-23 16:58:45,00158D0000E7C56E,29,20
1956,000D6F000C362FB5,18,2017-06-23 16:59:03,00158D00015A992B,46,20
1955,000D6F000C362FB5,18,2017-06-23 17:07:44,00158D0000E7C56E,29,20
1954,000D6F000C362FB5,18,2017-06-23 17:10:48,00158D00015A992B,46,20
